customer,location,initial_date,transaction_date,amount
cust19954,22,2023-04-01,2023-04-01,39.0
cust19958,22,2023-03-01,2023-03-01,39.0
cust19962,22,2023-03-01,2023-03-01,39.0
cust19964,22,2023-08-01,2023-08-01,49.0
cust19971,22,2023-04-01,2023-04-01,39.0
cust19977,22,2023-03-01,2023-03-01,39.0
cust19978,22,2023-03-01,2023-03-01,39.0
cust19979,22,2023-03-01,2023-03-01,39.0
cust19987,22,2023-03-01,2023-03-01,39.0
cust19993,22,2023-03-01,2023-03-01,39.0
cust20000,22,2023-03-01,2023-03-01,39.0
cust20003,22,2023-03-01,2023-03-01,39.0
cust20009,22,2023-10-01,2023-10-01,39.0
cust20016,22,2023-03-01,2023-03-01,39.0
cust20017,22,2023-03-01,2023-03-01,39.0
cust20024,22,2023-03-01,2023-03-01,39.0
cust20025,22,2023-03-01,2023-03-01,39.0
cust20026,22,2023-03-01,2023-03-01,39.0
cust20027,22,2023-03-01,2023-03-01,39.0
cust20031,22,2023-10-01,2023-10-01,39.0
cust20043,22,2023-03-01,2023-03-01,39.0
cust20049,22,2023-03-01,2023-03-01,39.0
cust20050,22,2023-03-01,2023-03-01,39.0
cust20055,22,2023-03-01,2023-03-01,39.0
cust20056,22,2023-03-01,2023-03-01,39.0
cust20060,22,2023-03-01,2023-03-01,39.0
cust20072,22,2023-03-01,2023-03-01,39.0
cust20085,22,2023-03-01,2023-03-01,39.0
cust20087,22,2023-03-01,2023-03-01,39.0
cust20090,22,2023-03-01,2023-03-01,39.0
cust20099,22,2023-09-01,2023-09-01,39.0
cust20101,22,2023-03-01,2023-03-01,39.0
cust20102,22,2023-03-01,2023-03-01,39.0
cust20104,22,2023-03-01,2023-03-01,39.0
cust20112,22,2023-03-01,2023-03-01,39.0
cust20113,22,2023-03-01,2023-03-01,39.0
cust20115,22,2023-03-01,2023-03-01,39.0
cust20116,22,2023-03-01,2023-03-01,39.0
cust20119,22,2023-03-01,2023-03-01,39.0
cust20126,22,2023-03-01,2023-03-01,39.0
cust20133,22,2023-03-01,2023-03-01,39.0
cust20134,22,2023-04-01,2023-04-01,39.0
cust20137,22,2023-11-01,2023-11-01,39.0
cust20141,22,2023-03-01,2023-03-01,39.0
cust20145,22,2023-03-01,2023-03-01,19.99
cust20147,22,2023-03-01,2023-03-01,39.0
cust20155,22,2023-03-01,2023-03-01,39.0
cust20164,22,2023-03-01,2023-03-01,39.0
cust20170,22,2023-03-01,2023-03-01,39.0
cust20193,22,2023-04-01,2023-04-01,39.0
cust20197,22,2023-02-01,2023-02-01,10.0
cust20199,22,2023-04-01,2023-04-01,39.0
cust20221,22,2023-04-01,2023-04-01,39.0
cust20236,22,2023-04-01,2023-04-01,39.0
cust20237,22,2023-04-01,2023-04-01,39.0
cust20244,22,2023-06-01,2023-06-01,19.99
cust20245,22,2023-04-01,2023-04-01,39.0
cust20248,22,2023-04-01,2023-04-01,39.0
cust20259,22,2023-04-01,2023-04-01,39.0
cust20261,22,2023-04-01,2023-04-01,39.0
cust20262,22,2023-04-01,2023-04-01,39.0
cust20263,22,2023-04-01,2023-04-01,39.0
cust20267,22,2023-04-01,2023-04-01,39.0
cust20272,22,2023-04-01,2023-04-01,39.0
cust20276,22,2023-04-01,2023-04-01,39.0
cust20281,22,2023-04-01,2023-04-01,39.0
cust20283,22,2023-04-01,2023-04-01,39.0
cust20290,22,2023-04-01,2023-04-01,39.0
cust20293,22,2023-04-01,2023-04-01,39.0
cust20305,22,2023-04-01,2023-04-01,39.0
cust20310,22,2023-04-01,2023-04-01,39.0
cust20314,22,2023-08-01,2023-08-01,39.0
cust20320,22,2023-04-01,2023-04-01,39.0
cust20323,22,2023-04-01,2023-04-01,39.0
cust20338,22,2023-04-01,2023-04-01,39.0
cust20342,22,2023-04-01,2023-04-01,39.0
cust20349,22,2023-04-01,2023-04-01,39.0
cust20351,22,2023-10-01,2023-10-01,19.99
cust20360,22,2023-04-01,2023-04-01,39.0
cust20364,22,2023-04-01,2023-04-01,39.0
cust20365,22,2023-04-01,2023-04-01,39.0
cust20379,22,2023-04-01,2023-04-01,39.0
cust20384,22,2023-06-01,2023-06-01,39.0
cust20387,22,2023-04-01,2023-04-01,39.0
cust20394,22,2023-04-01,2023-04-01,39.0
cust20406,22,2023-04-01,2023-04-01,39.0
cust20408,22,2023-06-01,2023-06-01,19.99
cust20420,22,2023-04-01,2023-04-01,39.0
cust20425,22,2023-04-01,2023-04-01,39.0
cust20426,22,2023-04-01,2023-04-01,39.0
cust20428,22,2023-04-01,2023-04-01,39.0
cust20433,22,2023-04-01,2023-04-01,39.0
cust20437,22,2023-05-01,2023-05-01,39.0
cust20444,22,2023-04-01,2023-04-01,39.0
cust20461,22,2023-04-01,2023-04-01,39.0
cust20464,22,2023-04-01,2023-04-05,-39.0
cust20464,22,2023-04-01,2023-04-01,39.0
cust20464,22,2023-04-01,2023-04-07,39.0
cust20466,22,2023-04-01,2023-04-01,39.0
cust20472,22,2023-04-01,2023-04-01,39.0
cust20474,22,2023-04-01,2023-04-01,39.0
cust20493,22,2023-04-01,2023-04-05,-39.0
cust20493,22,2023-04-01,2023-04-01,39.0
cust20493,22,2023-04-01,2023-04-07,39.0
cust20502,22,2023-08-01,2023-08-01,39.0
cust20503,22,2023-04-01,2023-04-01,39.0
cust20505,22,2023-04-01,2023-04-01,39.0
cust20506,22,2023-06-01,2023-06-01,39.0
cust20507,22,2023-04-01,2023-04-01,39.0
cust20512,22,2023-04-01,2023-04-01,39.0
cust20513,22,2023-04-01,2023-04-01,39.0
cust20514,22,2023-04-01,2023-04-01,39.0
cust20520,22,2023-04-01,2023-04-01,39.0
cust20525,22,2023-08-01,2023-08-01,39.0
cust20537,22,2023-05-01,2023-05-01,39.0
cust20538,22,2023-05-01,2023-05-01,39.0
cust20542,22,2023-05-01,2023-05-01,39.0
cust20548,22,2023-05-01,2023-05-01,39.0
cust20549,22,2023-05-01,2023-05-01,39.0
cust20566,22,2023-05-01,2023-05-01,39.0
cust20574,22,2023-05-01,2023-05-01,39.0
cust20577,22,2023-05-01,2023-05-01,39.0
cust20581,22,2023-05-01,2023-05-01,39.0
cust20582,22,2023-05-01,2023-05-01,39.0
cust20583,22,2023-05-01,2023-05-01,39.0
cust20587,22,2023-05-01,2023-05-05,39.0
cust20587,22,2023-05-01,2023-05-03,-39.0
cust20587,22,2023-05-01,2023-05-01,39.0
cust20593,22,2023-05-01,2023-05-01,39.0
cust20596,22,2023-05-01,2023-05-01,39.0
cust20601,22,2023-04-01,2023-04-01,39.0
cust20603,22,2023-05-01,2023-05-01,39.0
cust20606,22,2023-05-01,2023-05-01,39.0
cust20614,22,2023-05-01,2023-05-01,39.0
cust20619,22,2023-05-01,2023-05-01,39.0
cust20621,22,2023-05-01,2023-05-01,39.0
cust20622,22,2023-05-01,2023-05-01,39.0
cust20629,22,2023-05-01,2023-05-01,39.0
cust20634,22,2023-05-01,2023-05-01,39.0
cust20636,22,2023-05-01,2023-05-01,39.0
cust20637,22,2023-05-01,2023-05-01,39.0
cust20638,22,2023-05-01,2023-05-01,39.0
cust20653,22,2023-05-01,2023-05-01,39.0
cust20656,22,2023-05-01,2023-05-01,39.0
cust20661,22,2023-04-01,2023-04-21,10.0
cust20661,22,2023-04-01,2023-04-17,10.0
cust20661,22,2023-04-01,2023-04-18,-10.0
cust20661,22,2023-04-01,2023-04-24,-10.0
cust20667,22,2023-05-01,2023-05-01,39.0
cust20668,22,2023-05-01,2023-05-01,39.0
cust20669,22,2023-05-01,2023-05-01,39.0
cust20687,22,2023-05-01,2023-05-01,39.0
cust20689,22,2023-05-01,2023-05-01,39.0
cust20694,22,2023-11-01,2023-11-17,22.06
cust20694,22,2023-12-01,2023-12-17,16.94
cust20694,22,2023-10-01,2023-10-24,-39.0
cust20697,22,2023-05-01,2023-05-01,39.0
cust20700,22,2023-05-01,2023-05-01,39.0
cust20706,22,2023-05-01,2023-05-01,39.0
cust20709,22,2023-05-01,2023-05-01,39.0
cust20729,22,2023-07-01,2023-07-01,39.0
cust20738,22,2023-08-01,2023-08-01,39.0
cust20742,22,2023-07-01,2023-07-01,39.0
cust20743,22,2023-08-01,2023-08-01,39.0
cust20747,22,2023-08-01,2023-08-01,39.0
cust20748,22,2023-08-01,2023-08-01,39.0
cust20752,22,2023-08-01,2023-08-01,39.0
cust20754,22,2023-08-01,2023-08-01,39.0
cust20756,22,2023-08-01,2023-08-01,39.0
cust20771,22,2023-08-01,2023-08-01,39.0
cust20772,22,2023-03-01,2023-03-01,39.0
cust20775,22,2023-08-01,2023-08-01,39.0
cust20776,22,2023-08-01,2023-08-01,39.0
cust20777,22,2023-10-01,2023-10-01,39.0
cust20793,22,2023-03-01,2023-03-03,-39.0
cust20793,22,2023-03-01,2023-03-01,39.0
cust20793,22,2023-03-01,2023-03-10,39.0
cust20799,22,2023-08-01,2023-08-01,39.0
cust20800,22,2023-08-01,2023-08-01,39.0
cust20808,22,2023-08-01,2023-08-01,39.0
cust20809,22,2023-08-01,2023-08-01,39.0
cust20812,22,2023-08-01,2023-08-01,39.0
cust20820,22,2023-08-01,2023-08-01,39.0
cust20836,22,2023-08-01,2023-08-01,39.0
cust20842,22,2023-08-01,2023-08-01,39.0
cust20850,22,2023-08-01,2023-08-03,-39.0
cust20850,22,2023-08-01,2023-08-01,39.0
cust20850,22,2023-08-01,2023-08-11,39.0
cust20852,22,2023-08-01,2023-08-01,39.0
cust20853,22,2023-08-01,2023-08-01,39.0
cust20853,22,2023-08-01,2023-08-04,39.0
cust20853,22,2023-08-01,2023-08-02,-39.0
cust20861,22,2023-08-01,2023-08-01,39.0
cust20862,22,2023-08-01,2023-08-01,39.0
cust20868,22,2023-12-01,2023-12-01,39.0
cust20870,22,2023-11-01,2023-11-01,39.0
cust20886,22,2023-09-01,2023-09-01,39.0
cust20900,22,2023-08-01,2023-08-01,39.0
cust20902,22,2023-08-01,2023-08-01,39.0
cust20907,22,2023-08-01,2023-08-01,39.0
cust20921,22,2023-08-01,2023-08-01,39.0
cust20922,22,2023-08-01,2023-08-01,39.0
cust20923,22,2023-08-01,2023-08-01,39.0
cust20924,22,2023-08-01,2023-08-01,39.0
cust20930,22,2023-08-01,2023-08-01,39.0
cust20945,22,2023-08-01,2023-08-01,39.0
cust20954,22,2023-02-01,2023-02-01,39.0
cust20958,22,2023-08-01,2023-08-01,39.0
cust20967,22,2023-08-01,2023-08-01,39.0
cust20968,22,2023-08-01,2023-08-01,39.0
cust20973,22,2023-09-01,2023-09-01,39.0
cust20975,22,2023-09-01,2023-09-01,39.0
cust20994,22,2023-09-01,2023-09-01,39.0
cust21001,22,2023-09-01,2023-09-01,39.0
cust21004,22,2023-08-01,2023-08-21,-25.05
cust21004,22,2023-08-01,2023-08-29,-25.05
cust21004,22,2023-08-01,2023-08-17,25.05
cust21004,22,2023-08-01,2023-08-25,25.05
cust21004,22,2023-09-01,2023-09-01,49.0
cust21006,22,2023-09-01,2023-09-01,39.0
cust21023,22,2023-09-01,2023-09-01,39.0
cust21033,22,2023-09-01,2023-09-01,39.0
cust21049,22,2023-09-01,2023-09-01,39.0
cust21068,22,2023-09-01,2023-09-01,39.0
cust21071,22,2023-09-01,2023-09-01,39.0
cust21078,22,2023-09-01,2023-09-01,39.0
cust21086,22,2023-09-01,2023-09-05,-39.0
cust21086,22,2023-09-01,2023-09-08,39.0
cust21086,22,2023-09-01,2023-09-01,39.0
cust21087,22,2023-09-01,2023-09-01,39.0
cust21088,22,2023-09-01,2023-09-01,39.0
cust21105,22,2023-09-01,2023-09-01,39.0
cust21111,22,2023-01-01,2023-01-01,39.0
cust21114,22,2023-09-01,2023-09-01,39.0
cust21122,22,2023-09-01,2023-09-01,39.0
cust21123,22,2023-09-01,2023-09-01,39.0
cust21124,22,2023-09-01,2023-09-01,39.0
cust21129,22,2023-09-01,2023-09-01,39.0
cust21131,22,2023-09-01,2023-09-01,39.0
cust21132,22,2023-03-01,2023-03-01,39.0
cust21137,22,2023-09-01,2023-09-01,39.0
cust21141,22,2023-09-01,2023-09-01,39.0
cust21145,22,2023-09-01,2023-09-01,39.0
cust21154,22,2023-09-01,2023-09-01,39.0
cust21156,22,2023-08-01,2023-08-21,-23.06
cust21156,22,2023-08-01,2023-08-17,23.06
cust21156,22,2023-08-01,2023-08-29,-23.06
cust21156,22,2023-08-01,2023-08-25,23.06
cust21157,22,2023-09-01,2023-09-01,39.0
cust21159,22,2023-09-01,2023-09-01,39.0
cust21161,22,2023-09-01,2023-09-01,39.0
cust21164,22,2023-09-01,2023-09-01,39.0
cust21167,22,2023-08-01,2023-08-01,39.0
cust21167,22,2023-08-01,2023-08-03,-39.0
cust21167,22,2023-08-01,2023-08-11,39.0
cust21171,22,2023-03-01,2023-03-01,39.0
cust21174,22,2023-09-01,2023-09-01,39.0
cust21175,22,2023-09-01,2023-09-01,39.0
cust21180,22,2023-09-01,2023-09-01,39.0
cust21186,22,2023-09-01,2023-09-01,39.0
cust21187,22,2023-09-01,2023-09-01,39.0
cust21190,22,2023-09-01,2023-09-01,39.0
cust21192,22,2023-09-01,2023-09-01,39.0
cust21195,22,2023-09-01,2023-09-01,39.0
cust21198,22,2023-09-01,2023-09-01,39.0
cust21206,22,2023-09-01,2023-09-01,39.0
cust21208,22,2023-09-01,2023-09-01,39.0
cust21212,22,2023-09-01,2023-09-01,39.0
cust21216,22,2023-01-01,2023-01-01,39.0
cust21219,22,2023-08-01,2023-08-29,-25.05
cust21219,22,2023-08-01,2023-08-21,-25.05
cust21219,22,2023-08-01,2023-08-17,25.05
cust21219,22,2023-09-01,2023-09-01,39.0
cust21219,22,2023-08-01,2023-08-25,25.05
cust21220,22,2023-09-01,2023-09-01,10.0
cust21224,22,2023-09-01,2023-09-06,-39.0
cust21224,22,2023-09-01,2023-09-01,39.0
cust21224,22,2023-09-01,2023-09-08,39.0
cust21226,22,2023-09-01,2023-09-05,39.0
cust21230,22,2023-07-01,2023-07-25,-23.06
cust21230,22,2023-07-01,2023-07-21,23.06
cust21230,22,2023-07-01,2023-07-17,23.06
cust21230,22,2023-07-01,2023-07-19,-23.06
cust21234,22,2023-09-01,2023-09-01,39.0
cust21238,22,2023-09-01,2023-09-01,39.0
cust21241,22,2023-08-01,2023-08-25,23.06
cust21241,22,2023-08-01,2023-08-21,-23.06
cust21241,22,2023-08-01,2023-08-17,23.06
cust21241,22,2023-09-01,2023-09-01,39.0
cust21241,22,2023-08-01,2023-08-29,-23.06
cust21245,22,2023-06-01,2023-06-01,39.0
cust21249,22,2023-09-01,2023-09-01,39.0
cust21252,22,2023-09-01,2023-09-01,39.0
cust21255,22,2023-02-01,2023-02-01,39.0
cust21257,22,2023-03-01,2023-03-01,49.0
cust21262,22,2023-09-01,2023-09-01,39.0
cust21263,22,2023-09-01,2023-09-01,39.0
cust21264,22,2023-09-01,2023-09-01,39.0
cust21270,22,2023-10-01,2023-10-05,39.0
cust21271,22,2023-12-01,2023-12-01,39.0
cust21276,22,2023-10-01,2023-10-01,39.0
cust21280,22,2023-10-01,2023-10-01,39.0
cust21281,22,2023-10-01,2023-10-01,39.0
cust21286,22,2023-10-01,2023-10-01,49.0
cust21288,22,2023-10-01,2023-10-01,39.0
cust21311,22,2023-10-01,2023-10-01,39.0
cust21312,22,2023-10-01,2023-10-01,39.0
cust21324,22,2023-10-01,2023-10-01,10.0
cust21325,22,2023-03-01,2023-03-01,39.98
cust21326,22,2023-10-01,2023-10-01,39.0
cust21336,22,2023-10-01,2023-10-01,39.0
cust21340,22,2023-10-01,2023-10-01,39.0
cust21344,22,2023-10-01,2023-10-01,39.0
cust21348,22,2023-10-01,2023-10-01,39.0
cust21349,22,2023-10-01,2023-10-01,39.0
cust21352,22,2023-10-01,2023-10-01,39.0
cust21358,22,2023-10-01,2023-10-01,39.0
cust21359,22,2023-10-01,2023-10-01,39.0
cust21372,22,2023-10-01,2023-10-01,49.0
cust21379,22,2023-10-01,2023-10-01,39.0
cust21384,22,2023-10-01,2023-10-01,39.0
cust21388,22,2023-09-01,2023-09-01,39.0
cust21391,22,2023-06-01,2023-06-01,10.0
cust21398,22,2023-10-01,2023-10-01,39.0
cust21401,22,2023-10-01,2023-10-01,39.0
cust21410,22,2023-10-01,2023-10-01,39.0
cust21422,22,2023-10-01,2023-10-01,39.0
cust21433,22,2023-02-01,2023-02-01,41.48
cust21445,22,2023-10-01,2023-10-01,39.0
cust21446,22,2023-10-01,2023-10-01,39.0
cust21450,22,2023-10-01,2023-10-01,39.0
cust21451,22,2023-10-01,2023-10-01,39.0
cust21455,22,2023-02-01,2023-02-01,29.0
cust21456,22,2023-12-01,2023-12-01,39.0
cust21462,22,2023-10-01,2023-10-01,39.0
cust21465,22,2023-10-01,2023-10-01,39.0
cust21466,22,2023-10-01,2023-10-01,39.0
cust21475,22,2023-11-01,2023-11-01,39.0
cust21476,22,2023-10-01,2023-10-01,39.0
cust21479,22,2023-09-01,2023-09-01,39.0
cust21480,22,2023-03-01,2023-03-01,39.0
cust21489,22,2023-10-01,2023-10-01,39.0
cust21490,22,2023-10-01,2023-10-01,39.0
cust21492,22,2023-10-01,2023-10-01,39.0
cust21495,22,2023-10-01,2023-10-01,39.0
cust21496,22,2023-10-01,2023-10-01,39.0
cust21497,22,2023-10-01,2023-10-01,39.0
cust21503,22,2023-10-01,2023-10-01,39.0
cust21506,22,2023-10-01,2023-10-01,39.0
cust21518,22,2023-10-01,2023-10-01,39.0
cust21521,22,2023-11-01,2023-11-01,39.0
cust21528,22,2023-05-01,2023-05-01,39.0
cust21530,22,2023-02-01,2023-02-01,39.0
cust21532,22,2023-06-01,2023-06-01,39.0
cust21548,22,2023-11-01,2023-11-01,39.0
cust21549,22,2023-06-01,2023-06-01,39.0
cust21554,22,2023-02-01,2023-02-01,39.0
cust21556,22,2023-11-01,2023-11-01,39.0
cust21580,22,2023-11-01,2023-11-01,39.0
cust21584,22,2023-12-01,2023-12-01,39.0
cust21589,22,2023-11-01,2023-11-01,39.0
cust21598,22,2023-11-01,2023-11-01,10.0
cust21599,22,2023-11-01,2023-11-01,39.0
cust21606,22,2023-11-01,2023-11-01,39.0
cust21608,22,2023-11-01,2023-11-01,39.0
cust21615,22,2023-03-01,2023-03-01,39.0
cust21626,22,2023-11-01,2023-11-01,39.0
cust21631,22,2023-11-01,2023-11-01,49.0
cust21632,22,2023-11-01,2023-11-07,39.0
cust21632,22,2023-11-01,2023-11-01,39.0
cust21632,22,2023-11-01,2023-11-03,-39.0
cust21633,22,2023-11-01,2023-11-01,39.0
cust21643,22,2023-11-01,2023-11-01,39.0
cust21648,22,2023-11-01,2023-11-01,39.0
cust21650,22,2023-12-01,2023-12-01,39.0
cust21653,22,2023-11-01,2023-11-01,39.0
cust21655,22,2023-11-01,2023-11-01,39.0
cust21656,22,2023-11-01,2023-11-01,39.0
cust21658,22,2023-11-01,2023-11-01,39.0
cust21662,22,2023-02-01,2023-02-01,19.99
cust21663,22,2023-11-01,2023-11-01,39.0
cust21664,22,2023-11-01,2023-11-01,39.0
cust21665,22,2023-11-01,2023-11-01,39.0
cust21667,22,2023-11-01,2023-11-01,39.0
cust21672,22,2023-11-01,2023-11-01,39.0
cust21674,22,2023-11-01,2023-11-01,39.0
cust21675,22,2023-11-01,2023-11-01,39.0
cust21684,22,2023-11-01,2023-11-01,39.0
cust21689,22,2023-11-01,2023-11-01,39.0
cust21691,22,2023-11-01,2023-11-01,39.0
cust21692,22,2023-11-01,2023-11-01,39.0
cust21692,22,2023-11-01,2023-11-10,39.0
cust21692,22,2023-11-01,2023-11-13,-39.0
cust21692,22,2023-11-01,2023-11-14,39.0
cust21692,22,2023-11-01,2023-11-02,-39.0
cust21694,22,2023-11-01,2023-11-01,39.0
cust21703,22,2023-11-01,2023-11-01,39.0
cust21704,22,2023-11-01,2023-11-01,39.0
cust21706,22,2023-11-01,2023-11-01,39.0
cust21717,22,2023-11-01,2023-11-01,39.0
cust21718,22,2023-11-01,2023-11-01,39.0
cust21727,22,2023-11-01,2023-11-01,39.0
cust21733,22,2023-11-01,2023-11-01,39.0
cust21736,22,2023-11-01,2023-11-01,39.0
cust21738,22,2023-06-01,2023-06-01,19.99
cust21742,22,2023-11-01,2023-11-01,39.0
cust21749,22,2023-11-01,2023-11-01,39.0
cust21750,22,2023-04-01,2023-04-01,39.0
cust21764,22,2023-11-01,2023-11-01,39.0
cust21766,22,2023-11-01,2023-11-01,39.0
cust21772,22,2023-11-01,2023-11-01,39.0
cust21783,22,2023-11-01,2023-11-03,-39.0
cust21783,22,2023-11-01,2023-11-01,39.0
cust21783,22,2023-11-01,2023-11-10,39.0
cust21785,22,2023-10-01,2023-10-01,39.0
cust21788,22,2023-11-01,2023-11-01,39.0
cust21789,22,2023-11-01,2023-11-01,39.0
cust21803,22,2023-12-01,2023-12-01,39.0
cust21805,22,2023-12-01,2023-12-01,39.0
cust21809,22,2023-06-01,2023-06-01,39.0
cust21810,22,2023-01-01,2023-01-01,39.0
cust21819,22,2023-12-01,2023-12-01,39.0
cust21826,22,2023-06-01,2023-06-01,39.0
cust21836,22,2023-12-01,2023-12-01,39.0
cust21837,22,2023-11-01,2023-11-27,-10.0
cust21837,22,2023-11-01,2023-11-24,10.0
cust21837,22,2023-11-01,2023-11-20,-10.0
cust21837,22,2023-12-01,2023-12-01,39.0
cust21837,22,2023-11-01,2023-11-17,10.0
cust21837,22,2023-12-01,2023-12-04,-39.0
cust21846,22,2023-02-01,2023-02-01,10.0
cust21846,22,2023-07-01,2023-07-01,49.0
cust21847,22,2023-12-01,2023-12-01,39.0
cust21853,22,2023-12-01,2023-12-01,39.0
cust21861,22,2023-12-01,2023-12-01,39.0
cust21885,22,2023-02-01,2023-02-01,10.0
cust21890,22,2023-04-01,2023-04-01,39.0
cust21892,22,2023-12-01,2023-12-01,39.0
cust21896,22,2023-12-01,2023-12-01,39.0
cust21899,22,2023-12-01,2023-12-01,39.0
cust21901,22,2023-01-01,2023-01-01,39.0
cust21902,22,2023-06-01,2023-06-06,10.0
cust21910,22,2023-02-01,2023-02-01,39.0
cust21919,22,2023-12-01,2023-12-01,39.0
cust21922,22,2023-12-01,2023-12-01,39.0
cust21923,22,2023-12-01,2023-12-01,39.0
cust21943,22,2023-01-01,2023-01-01,39.0
cust21945,22,2023-11-01,2023-11-24,23.06
cust21945,22,2023-12-01,2023-12-01,39.0
cust21945,22,2023-11-01,2023-11-21,-23.06
cust21945,22,2023-12-01,2023-12-07,39.0
cust21945,22,2023-11-01,2023-11-17,23.06
cust21945,22,2023-11-01,2023-11-28,-23.06
cust21945,22,2023-12-01,2023-12-05,-39.0
cust21946,22,2023-12-01,2023-12-01,39.0
cust21948,22,2023-12-01,2023-12-01,39.0
cust21951,22,2023-12-01,2023-12-01,39.0
cust21952,22,2023-12-01,2023-12-01,39.0
cust21958,22,2023-10-01,2023-10-01,19.99
cust21959,22,2023-12-01,2023-12-01,39.0
cust21963,22,2023-12-01,2023-12-01,39.0
cust21964,22,2023-12-01,2023-12-01,39.0
cust21965,22,2023-08-01,2023-08-01,40.76
cust21968,22,2023-06-01,2023-06-06,-39.0
cust21968,22,2023-06-01,2023-06-01,39.0
cust21968,22,2023-06-01,2023-06-09,39.0
cust21969,22,2023-12-01,2023-12-01,39.0
cust21971,22,2023-12-01,2023-12-01,39.0
cust21974,22,2023-11-01,2023-11-01,39.0
cust21975,22,2023-12-01,2023-12-01,39.0
cust21978,22,2023-12-01,2023-12-01,39.0
cust21981,22,2023-12-01,2023-12-01,39.0
cust21982,22,2023-12-01,2023-12-01,39.0
cust21992,22,2023-12-01,2023-12-01,39.0
cust21993,22,2023-04-01,2023-04-01,41.48
cust21994,22,2023-12-01,2023-12-01,39.0
cust21999,22,2023-12-01,2023-12-01,39.0
cust22001,22,2023-12-01,2023-12-01,39.0
cust22006,22,2023-12-01,2023-12-01,39.0
cust22007,22,2023-10-01,2023-10-01,19.99
cust22013,22,2023-12-01,2023-12-01,39.0
cust22018,22,2023-09-01,2023-09-01,39.0
cust22021,22,2023-12-01,2023-12-01,39.0
cust22023,22,2023-12-01,2023-12-01,39.0
cust22024,22,2023-12-01,2023-12-01,39.0
cust22031,22,2023-12-01,2023-12-01,39.0
cust22033,22,2023-02-01,2023-02-01,39.0
cust22040,22,2023-03-01,2023-03-01,39.0
cust22042,22,2023-12-01,2023-12-01,39.0
cust22043,22,2023-12-01,2023-12-05,-39.0
cust22043,22,2023-12-01,2023-12-08,39.0
cust22043,22,2023-12-01,2023-12-01,39.0
cust22063,22,2023-12-01,2023-12-01,39.0
cust22065,22,2023-12-01,2023-12-01,39.0
cust22067,22,2023-01-01,2023-01-01,39.0
cust22067,22,2023-01-01,2023-01-06,-39.0
cust22067,22,2023-01-01,2023-01-07,39.0
cust22072,22,2023-01-01,2023-01-01,39.0
cust22073,22,2023-01-01,2023-01-01,39.0
cust22075,22,2023-01-01,2023-01-01,39.0
cust22076,22,2023-01-01,2023-01-01,39.0
cust22081,22,2023-01-01,2023-01-01,39.0
cust22086,22,2023-01-01,2023-01-01,39.0
cust22090,22,2023-10-01,2023-10-01,39.0
cust22091,22,2023-01-01,2023-01-01,39.0
cust22094,22,2023-01-01,2023-01-01,39.0
cust22095,22,2023-01-01,2023-01-01,39.0
cust22100,22,2023-01-01,2023-01-01,39.0
cust22110,22,2023-01-01,2023-01-01,39.0
cust22113,22,2023-01-01,2023-01-01,39.0
cust22115,22,2023-08-01,2023-08-01,39.0
cust22127,22,2023-01-01,2023-01-01,39.0
cust22129,22,2023-01-01,2023-01-01,39.0
cust22130,22,2023-01-01,2023-01-01,39.0
cust22133,22,2023-01-01,2023-01-01,39.0
cust22134,22,2023-01-01,2023-01-01,39.0
cust22136,22,2023-01-01,2023-01-01,39.0
cust22136,22,2023-12-01,2023-12-22,23.06
cust22136,22,2023-12-01,2023-12-27,-23.06
cust22136,22,2023-12-01,2023-12-20,-23.06
cust22136,22,2023-12-01,2023-12-17,23.06
cust22138,22,2023-01-01,2023-01-01,39.0
cust22139,22,2023-01-01,2023-01-01,39.0
cust22151,22,2023-01-01,2023-01-01,39.0
cust22155,22,2023-01-01,2023-01-01,39.0
cust22156,22,2023-01-01,2023-01-01,39.0
cust22157,22,2023-01-01,2023-01-01,39.0
cust22162,22,2023-01-01,2023-01-01,39.0
cust22163,22,2023-01-01,2023-01-01,39.0
cust22169,22,2023-05-01,2023-05-03,39.0
cust22172,22,2023-01-01,2023-01-01,39.0
cust22181,22,2023-01-01,2023-01-01,39.0
cust22182,22,2023-01-01,2023-01-01,39.0
cust22183,22,2023-01-01,2023-01-01,39.0
cust22189,22,2023-01-01,2023-01-01,39.0
cust22194,22,2023-01-01,2023-01-01,39.0
cust22197,22,2023-01-01,2023-01-01,39.0
